passengerId,longestRun
294,6
451,15
654,5
800,10
993,19
1406,12
1765,5
2070,4
2115,7
2124,17
2131,9
2410,10
2452,7
2973,14
3135,7
3237,10
3290,14
3377,2
3958,7
4248,10
4601,11
4820,11
5088,4
5096,25
5266,7
5372,12
5426,10
5439,9
5760,18
5815,13
5833,4
6179,3
6358,4
7113,3
7183,3
7294,2
7329,5
7479,2
8032,4
8679,16
9182,8
9183,3
9807,3
9849,3
9916,6
10116,11
10223,1
10293,1
10395,8
11517,2
11640,1
11709,5
11769,6
11962,7
12125,3
12462,1
12572,4
12701,4
12958,6
13332,4
13992,2
14322,1
14342,1
14375,3
14422,2
14589,1
14780,4
