passengerId,longestRun
137,8
173,16
194,1
505,10
601,14
626,4
692,10
1563,13
1914,10
1917,15
1922,9
2103,5
2150,11
2233,13
2521,11
2811,11
2822,8
2974,12
3088,2
3166,6
3297,17
3325,2
3653,9
3880,20
3959,13
4004,15
4077,7
4123,7
4153,11
4173,3
4289,4
4895,12
5027,16
5060,12
5077,3
5153,8
5225,5
5633,2
5855,12
6386,4
6534,6
6573,6
6685,3
6817,6
7373,13
8051,9
8060,4
8236,5
8324,4
8738,5
8921,7
9287,9
9583,1
9742,13
9848,4
9983,6
10098,5
10479,12
10815,7
11522,8
11781,7
11866,1
12033,4
12190,7
12463,4
12490,1
13110,2
13256,3
13594,7
14140,1
14390,4
14807,1
14886,1
15156,3
