passengerId,longestRun
110,9
190,6
275,13
343,11
439,11
629,9
706,7
737,9
902,6
1598,23
1964,7
1967,11
2098,3
2182,13
2215,11
2349,5
2530,12
2596,15
2987,10
3054,7
3196,10
3366,2
3410,16
3519,17
3684,3
3796,5
3964,9
4006,3
4116,2
4178,18
4210,19
4498,4
4656,14
5035,12
5177,7
5363,6
5495,8
5517,3
5528,6
5606,11
5751,7
5766,10
5917,12
6474,8
6567,13
6621,2
6694,11
6830,6
7657,15
7803,8
8194,15
8213,9
8260,16
8361,6
8690,7
8802,5
8886,8
8970,4
9000,11
9193,1
9199,5
9343,5
9554,1
10055,4
10631,8
10675,2
11254,4
11492,1
11642,6
11735,7
11909,8
11937,1
12149,5
12389,9
12478,2
12567,8
12854,1
12897,6
12933,3
13727,3
13915,2
14091,5
14260,4
14431,1
14826,1
