passengerId,longestRun
58,10
255,13
258,22
320,11
665,5
854,11
883,7
1098,5
1259,3
1665,5
1773,6
2207,14
2362,1
2518,18
2795,9
3198,11
3345,10
3996,4
4042,13
4058,14
4088,10
4141,7
4145,3
4226,12
4411,4
4632,21
4715,10
4747,5
4863,3
4898,8
5054,12
5393,11
5746,11
5878,1
6051,13
6397,3
6423,4
6625,6
6875,6
6895,4
7452,5
7834,14
8056,5
8109,8
8355,15
8682,8
8725,5
8747,9
8908,6
9455,7
9924,13
10346,11
10465,13
10577,3
10937,11
11010,8
11184,3
11287,3
11360,8
11934,1
12299,11
12327,2
12762,3
12770,1
12835,1
12934,6
13266,4
13276,7
13322,1
13329,6
13520,5
13916,5
14022,6
14157,1
14285,3
14687,1
14762,4
15001,2
15066,1
15084,1
15095,1
15225,1
15461,1
