passengerId,longestRun
150,6
279,5
574,14
1426,6
1514,11
1545,12
1800,18
1955,16
2037,1
2259,11
2985,11
3253,11
3318,4
3566,9
3658,9
3758,9
4610,11
4626,14
4975,7
5084,11
5097,3
5139,10
5653,14
5933,8
6015,9
6062,6
6610,2
7001,10
7025,6
7074,9
7387,8
7445,8
7922,1
7957,3
8011,5
8250,7
8352,4
8392,1
8423,3
8437,5
8992,5
9027,6
9560,1
9825,3
9871,8
10049,1
10263,2
10554,8
10773,2
10928,1
11093,5
11120,8
11205,5
11629,5
11791,5
11963,7
11993,6
12334,5
12492,6
12552,11
12727,7
13141,2
13202,3
13873,2
14002,1
14084,2
14114,1
14155,1
14258,2
14731,5
14904,1
15261,1
15389,2
15439,1
