passengerId,longestRun
160,5
283,11
715,7
941,7
957,8
1254,16
1572,9
1631,11
1743,4
1772,14
1977,11
2198,4
2580,10
3039,8
3112,21
3332,21
3392,8
3547,13
3709,14
3892,8
4021,9
4458,9
4736,3
4944,9
5124,9
5340,2
5656,5
5740,15
5761,9
6075,7
6134,8
6210,2
6227,4
6248,2
6267,6
6285,1
6372,20
6444,11
6632,2
6940,9
7133,6
7164,2
7278,8
7284,4
7333,5
7364,9
7578,7
7752,6
7908,6
8394,4
8426,8
8629,2
8733,9
8783,4
9039,7
9276,8
9385,11
9721,12
9883,5
10006,3
10232,1
10570,7
10714,8
10751,5
10930,3
10979,6
10995,1
11820,2
11822,4
11919,6
12295,2
13161,2
13237,2
13435,4
14051,4
14133,1
14491,1
14545,3
14569,2
14581,3
14928,1
14944,1
15245,1
15278,2
15292,1
15407,1
15426,1
