passengerId,longestRun
203,12
700,11
1482,19
1850,12
1891,6
2106,13
2348,3
2499,6
2527,13
2839,1
2922,8
2996,11
3050,2
3110,3
3114,8
3575,11
3812,7
4193,14
4270,10
4705,4
5260,14
5614,5
5770,10
6092,8
6190,4
6455,7
6706,10
6776,8
7051,6
7672,6
8084,13
8086,3
8398,14
8418,1
8781,1
9060,5
9227,9
9716,4
10149,8
10170,1
10224,6
10336,1
10929,3
10956,5
11223,2
11348,4
11355,7
11545,5
11550,4
11717,8
11756,8
11825,2
12199,3
12450,3
12694,3
12784,3
13287,4
13603,5
13617,4
14210,2
14211,2
14244,2
14634,2
14923,1
15029,1
15227,1
15364,3
