passengerId,longestRun
9,6
316,12
407,17
554,11
744,7
789,12
897,7
920,17
968,17
1476,12
1675,7
2076,10
2191,11
2365,1
2418,7
2429,7
2705,9
3174,14
3586,12
3960,6
4053,13
4442,4
4510,10
4660,8
4731,12
4748,8
5344,8
5403,7
5912,13
6174,3
6487,2
6853,8
6937,9
7054,5
7143,2
7149,7
7191,13
7266,11
7520,12
7606,6
7831,9
7978,3
8195,12
8219,2
8518,5
8688,8
8967,7
9656,7
9669,6
9717,2
9953,4
9957,8
9985,12
10435,13
10558,4
10661,15
10818,8
11135,4
11239,7
11447,1
11498,9
11899,5
11939,10
11997,1
12188,7
12469,1
12509,3
12616,1
12764,6
12779,3
12904,3
13219,6
13235,8
13504,4
13546,2
13622,3
13995,3
14074,5
14109,1
14164,1
14279,2
14405,1
14413,1
14714,4
15076,3
15078,1
15299,2
