passengerId,longestRun
116,2
145,1
488,4
1530,2
1602,8
1942,17
2168,7
2247,12
2285,13
2356,4
2472,17
2531,8
3183,9
3319,9
3469,3
3538,8
3986,4
4039,4
4062,2
4132,6
4208,9
4368,3
4523,12
4724,7
5065,6
5070,5
5220,5
5684,10
5778,4
5796,17
6185,3
6349,11
6784,8
6810,13
6873,4
7009,3
7041,2
7129,3
7261,1
7518,3
7642,3
7753,10
7897,7
8038,6
8118,4
8147,2
8268,14
8387,10
8950,4
8975,4
9364,14
9780,2
9786,7
9879,5
10023,11
10216,7
10446,16
10645,6
10897,2
10990,1
11114,8
11177,3
11217,4
11888,8
12062,5
12523,2
12774,5
13233,6
13236,2
13379,1
13438,5
13754,4
13795,4
14101,2
14161,1
14402,1
14444,1
14455,1
14472,2
14495,1
14596,3
14683,3
14690,4
14742,3
14764,2
15172,2
15330,2
