passengerId,longestRun
57,6
136,1
513,7
828,9
936,12
1002,15
1213,3
1407,5
1607,13
1728,12
2377,5
2982,16
3043,13
3105,10
3258,4
3306,5
3343,18
3386,3
3398,2
3539,7
3703,10
3754,11
3820,17
3918,6
4084,9
4176,7
4511,8
5006,6
5576,5
6738,3
6785,4
7092,4
7352,6
7732,4
7815,4
8087,3
8152,6
8179,4
8321,6
8562,17
8564,2
9122,3
9279,10
9584,1
9867,11
9888,3
10258,4
10547,4
11070,11
11187,7
11506,4
12066,3
12173,11
12224,1
12584,4
12597,2
13195,9
13306,1
13630,6
13791,6
13874,6
14207,4
14670,3
15144,3
15362,2
