passengerId,longestRun
176,4
360,19
495,6
986,8
1082,10
1194,7
1356,15
1720,5
2031,11
2118,4
2481,6
2902,8
2936,2
2956,5
3222,4
3499,3
3551,16
3592,9
4387,11
4454,15
4931,5
5250,7
5378,7
5486,10
5851,3
5906,8
6023,8
6188,7
6409,11
6512,11
7063,3
7103,5
7868,15
8116,10
8216,8
8327,10
8382,5
8432,2
8450,11
8645,9
8947,9
9337,5
9482,11
9965,4
10042,7
10045,7
10203,11
10719,10
10743,5
10772,5
11453,1
11754,2
11839,7
11887,3
12071,6
12605,1
12625,3
12946,3
13168,4
13667,4
13911,7
14108,1
14296,2
14354,1
14629,4
14758,3
14790,3
14842,1
15165,3
15171,3
15246,1
15317,3
15399,2
