passengerId,longestRun
583,4
782,14
791,11
999,8
1223,17
1735,13
1932,3
1974,16
2151,11
2391,13
2504,20
2844,11
2977,8
3053,4
3565,15
3626,11
3667,3
3826,2
3978,7
4057,7
4369,3
4464,10
5022,13
5123,11
5233,10
5312,9
5320,3
5399,7
5624,6
5749,4
5852,6
6286,9
6466,3
6849,7
7100,3
7339,5
7628,4
7697,7
7806,7
8613,1
8809,2
8834,8
8839,6
9160,8
9169,1
9180,3
9272,5
9301,4
9422,2
9619,12
9947,8
10251,1
10823,2
11811,9
11854,2
11956,4
12087,4
12282,1
12336,2
12583,4
12611,1
13618,6
13685,6
13758,2
13998,2
14270,1
14454,1
14507,2
15272,3
