passengerId,longestRun
328,12
849,4
890,2
1115,9
1126,11
1130,7
1279,5
1446,9
1469,4
1534,8
1560,8
1726,10
1790,11
1877,7
2050,2
2390,10
2396,6
2610,15
2747,17
2850,4
3103,3
3132,6
3150,4
3564,5
3947,14
4068,10
4446,4
4560,7
4697,5
5366,4
6816,10
7008,9
7481,6
7645,16
8272,4
8308,1
8657,1
8914,4
9148,5
9434,4
9506,5
9700,15
9864,10
9989,10
10127,6
10490,8
10782,3
10997,2
11109,4
11144,2
11429,1
11713,4
11821,5
11879,9
12137,5
12416,1
12814,1
13209,2
13644,8
13661,3
13925,2
14546,2
14576,2
14675,3
14931,1
14992,1
