passengerId,longestRun
240,8
263,7
396,3
1003,5
1017,5
1057,18
1165,5
1262,11
1521,18
1860,11
1870,4
2048,4
2321,1
2697,12
2749,6
3033,2
3124,9
3315,10
3479,7
3830,7
3923,10
3987,6
4008,12
4299,9
4373,18
4408,10
4876,16
4878,3
5429,7
5626,13
5629,5
5960,7
6005,4
6067,16
6289,14
6348,5
6420,7
6826,4
7120,14
7419,3
7698,3
8137,12
8292,5
8475,7
8589,15
8591,10
8788,5
8790,1
8966,5
9129,5
9363,17
9709,8
9728,5
9740,2
9759,7
9856,10
10294,9
10371,13
10416,7
10532,2
10578,2
10812,10
10863,1
11075,4
11389,4
11594,11
11779,9
11948,10
12269,1
12303,2
12339,1
12444,2
12501,2
12621,3
12797,4
13182,2
13243,3
13246,5
13524,2
13562,6
13710,4
13896,6
14105,1
14252,1
14463,1
14489,2
14586,3
14767,4
14781,5
15285,1
15300,1
15328,3
15382,2
