passengerId,longestRun
535,3
567,4
580,8
1432,12
1745,3
1925,7
2206,12
2266,8
2416,4
2877,4
3057,2
3590,23
3803,3
3822,6
4025,13
4253,13
4465,6
4629,5
4663,11
4727,3
4969,17
5089,5
5482,14
5564,15
5822,4
5914,6
6533,2
6586,3
6908,7
7082,9
7136,9
7166,10
7186,6
7602,12
7643,23
7809,11
7869,7
8035,10
8376,7
8462,2
8691,2
8759,8
8986,9
9421,10
9489,6
10113,1
10233,3
10370,2
10407,11
10917,2
10943,9
11083,5
11092,2
11299,7
11350,6
11474,5
12643,1
12718,3
12954,2
12977,6
13049,1
13099,1
13654,6
13801,3
14414,2
14430,1
14638,1
14734,4
15136,3
15174,3
15183,3
