passengerId,longestRun
40,8
204,20
251,4
259,10
366,23
666,9
707,15
1183,11
1477,7
1503,8
1644,7
1844,9
2239,11
2295,11
2981,5
2992,14
3187,13
3303,17
3359,8
4103,3
4198,9
4558,4
5048,15
5298,4
5480,9
6954,6
7361,6
7624,11
7877,19
8136,6
8224,6
8374,10
8605,4
9238,11
9320,2
9367,14
9382,6
10167,8
10329,17
10569,14
10903,3
11020,7
11057,9
11161,4
11285,8
11641,2
11660,6
11750,5
11833,8
11841,7
11873,3
11985,1
12068,5
12191,3
12681,1
13103,2
13346,2
13439,1
13631,3
14360,2
14658,3
14777,5
15264,1
