passengerId,longestRun
147,14
787,7
887,2
908,13
1139,5
1184,9
1294,9
1495,2
1839,4
2078,1
2091,2
2267,8
2479,15
3438,7
3893,3
3907,13
3973,8
4219,6
4453,11
4514,13
4554,15
4952,7
5090,3
5190,2
5252,5
5323,5
5336,11
5994,6
6428,10
6433,3
6924,5
7152,3
7427,7
7506,16
7512,6
7531,5
7724,12
7733,11
8128,11
8366,3
8900,2
8962,5
9087,3
9472,10
9497,6
9654,5
9671,6
10638,7
10693,4
10801,2
10892,2
10972,8
10999,4
11079,5
11130,7
11155,6
11922,8
12039,2
12234,3
12239,5
12388,2
12512,6
12532,8
12818,1
12827,1
13038,4
13124,7
13285,5
13298,2
13326,1
13333,1
13641,2
13984,2
14421,1
14458,1
14950,1
15011,1
15017,1
