passengerId,longestRun
126,13
202,15
228,5
274,18
529,15
844,12
889,15
1591,15
1730,7
1768,4
1988,12
2014,1
2204,15
2314,3
2370,8
2497,10
2717,23
3076,7
3284,15
3939,5
4288,12
4406,4
4835,5
5108,4
5155,6
5222,7
5258,4
5311,10
5545,11
5641,4
6258,10
6486,10
6521,9
6715,2
6891,6
7047,6
7076,13
7379,17
7935,4
8425,4
8557,10
8776,3
8782,11
8818,8
9017,13
9177,10
9229,8
9303,11
9402,8
9739,7
10125,8
10290,1
10630,5
10864,1
11090,8
11157,5
11303,7
11316,6
11409,1
11602,5
11747,6
11818,3
12251,4
12348,2
12365,1
12502,3
12851,1
12868,6
13008,4
13171,5
13264,6
13268,8
13355,2
13606,6
13962,2
13988,2
14078,5
14303,3
14425,1
14470,2
14547,3
14681,4
14740,2
14810,1
14868,1
15344,2
