passengerId,longestRun
13,4
272,17
568,9
687,14
765,5
916,7
1160,10
1455,6
1638,10
1788,9
1861,5
2225,12
2430,12
2719,15
3321,7
3395,2
3492,15
3654,6
3716,14
3856,4
4177,14
4334,4
4616,7
4689,12
4766,2
4810,12
4861,2
5071,9
5313,12
6028,7
6059,17
6107,12
6425,7
6488,6
6631,3
6740,7
6898,10
7258,1
7281,1
7386,3
7709,8
7804,4
7882,6
8261,9
8331,4
8431,3
8480,6
9085,5
9184,9
9593,5
9765,10
10093,7
10480,8
10775,4
11338,5
11566,5
11661,1
11786,3
11886,9
12867,1
13282,3
13943,7
13968,2
14063,1
14173,2
14448,1
14662,4
14771,5
14893,1
15004,1
15411,1
