passengerId,longestRun
220,3
249,13
381,18
383,13
688,13
762,8
795,14
819,5
822,13
1084,12
1155,13
1354,5
1842,12
1856,5
1959,3
2061,2
2899,3
2918,7
3119,18
3256,3
3419,3
3520,6
3598,7
3666,11
3777,11
4059,13
4645,11
4652,6
4701,7
5324,4
5555,2
5560,21
6108,4
6346,6
6410,8
6666,8
6759,11
7114,8
7422,1
7475,1
7484,8
7721,14
7946,6
7997,8
8203,9
8347,7
8379,3
9111,9
9166,9
9225,9
9240,7
9588,1
9796,5
9847,5
10440,15
10537,2
10561,11
10808,10
10869,9
11137,13
11556,2
11589,2
11716,10
11864,4
11891,4
12072,6
12143,2
12170,7
12331,3
12474,1
12515,6
12746,7
12983,6
13065,3
13152,2
13297,5
13981,2
14037,3
14250,1
14308,2
14408,3
14517,3
14598,1
14659,4
14708,4
14713,4
14982,1
15041,1
15103,1
15242,1
15488,1
