passengerId,longestRun
19,4
54,1
296,9
926,14
965,7
1217,3
1280,9
1447,13
1537,11
1671,4
1782,14
1951,7
2551,9
2857,25
3051,4
3069,2
3081,2
4082,18
4174,3
4256,5
4552,21
4848,3
4929,8
5936,5
6162,6
6183,3
6189,6
6264,1
6297,4
6319,7
6362,5
6363,8
6407,7
6508,6
6578,6
6693,1
6700,6
7077,7
7233,3
7827,10
8057,13
8082,7
8133,2
8243,6
8360,2
9051,8
9242,9
9332,7
9341,2
9750,9
9952,3
10151,7
10176,5
10374,9
10431,10
10510,2
10620,11
10632,7
10695,3
11454,1
11574,3
11582,3
11634,4
11673,1
11810,2
11843,7
12328,8
12390,1
12846,1
12873,1
13447,2
13656,4
13843,5
14352,2
14438,1
14496,2
14639,4
14839,1
15274,1
15312,2
15374,3
