passengerId,longestRun
14,3
374,16
681,12
860,18
1014,9
1123,3
1162,9
1318,4
1375,7
1705,4
2500,15
3001,2
3056,2
3422,5
3530,4
3676,11
3739,9
3890,2
4181,9
4230,6
4280,13
4326,8
4564,12
4851,6
5183,10
5362,7
5435,14
5558,4
5663,4
6199,7
6334,4
6338,9
6340,4
6418,16
6801,9
6899,9
6993,15
7006,6
7071,2
7255,4
7366,5
7476,8
7490,6
7568,8
7634,9
7891,4
7938,10
8185,11
8417,2
8473,2
8528,4
8646,2
9069,14
9481,8
9752,14
9794,7
10518,3
10722,12
10800,4
11028,7
11158,8
11248,1
11313,4
11755,2
11831,4
12180,3
12394,2
12434,5
12717,7
12917,6
12976,2
13390,2
14222,2
14643,1
14833,1
14887,1
14964,1
15355,2
15377,2
